,flow,volume,vortex,side_f,side_h1,PWG,meta
0,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
1,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
2,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
3,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
4,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
5,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
6,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
7,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
8,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
9,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
10,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
11,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
12,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
13,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
14,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
15,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
16,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
17,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
18,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
19,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
20,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
21,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
22,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
23,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
24,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
25,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
26,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
27,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
28,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
29,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
30,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
31,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
32,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
33,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
34,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
35,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
36,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
37,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
38,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
39,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
40,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
41,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
42,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
43,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
44,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
45,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
46,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
47,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
48,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
49,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
50,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
51,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
52,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
53,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
54,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
55,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
56,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
57,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
58,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
59,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
60,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
61,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
62,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
63,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
64,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
65,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
66,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
67,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
68,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
69,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
70,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
71,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
72,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
73,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
74,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
75,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
76,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
77,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
78,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
79,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
80,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
81,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
82,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
83,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
84,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
85,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
86,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
87,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
88,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
89,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
90,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
91,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
92,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
93,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
94,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
95,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
96,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
97,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
98,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
99,,,,,,ATS2626.0,Sidestack (Purple 8)Downstream D (Yellow)Mouthpiece D (Yellow)0% Infill (Blue)
